completed_date,cycle_time,blocked_days,key,url,issue_type,summary,status,resolution,Backlog,Committed,Elaboration,Build,QA,Done
2019-11-08,50.0,0,FAB-22527,https://immediateco.atlassian.net/browse/FAB-22527,Story,🎉Implement the Mega Menu🎉,Ready For Release,Done,2019-09-19,2019-09-19,2019-09-24,2019-10-21,2019-10-24,2019-11-08
2019-09-19,38.0,0,FAB-22526,https://immediateco.atlassian.net/browse/FAB-22526,Story,Header - Eyebrow menu (Desktop),Complete,Done,2019-08-12,2019-08-12,2019-08-13,2019-09-09,2019-09-13,2019-09-19
2019-10-09,58.0,0,FAB-22525,https://immediateco.atlassian.net/browse/FAB-22525,Story,Header - Basic Navigation (Top-level nav items),Complete,Done,2019-08-12,2019-08-12,2019-08-13,2019-09-18,2019-09-18,2019-10-09
2019-09-19,38.0,0,FAB-22524,https://immediateco.atlassian.net/browse/FAB-22524,Story,Header - Branded section,Complete,Done,2019-08-12,2019-08-12,2019-08-13,2019-09-09,2019-09-13,2019-09-19
2019-10-17,66.0,1,FAB-22523,https://immediateco.atlassian.net/browse/FAB-22523,Story,Mobile header bar,Complete,Done,2019-08-12,2019-08-12,2019-08-13,2019-10-02,2019-10-10,2019-10-17
2019-08-22,13.0,0,FAB-22519,https://immediateco.atlassian.net/browse/FAB-22519,Dev Task,Define 'Menus' contract,Complete,Done,2019-08-09,2019-08-09,2019-08-12,2019-08-13,2019-08-22,2019-08-22
2019-09-18,40.0,0,FAB-22518,https://immediateco.atlassian.net/browse/FAB-22518,Spike,UGR Image Storage - What should we use for it?,Complete,Done,2019-08-09,2019-08-09,2019-08-12,2019-09-17,2019-09-18,2019-09-18
2019-10-04,57.0,0,FAB-22475,https://immediateco.atlassian.net/browse/FAB-22475,Design Story,Conversion calculator widget design,Complete,Done,2019-08-08,2019-08-08,2019-09-23,2019-09-25,2019-10-01,2019-10-04
2019-08-28,20.0,0,FAB-22474,https://immediateco.atlassian.net/browse/FAB-22474,UX Story,Roast calculator widget UX,Complete,Done,2019-08-08,2019-08-08,2019-08-19,2019-08-20,2019-08-27,2019-08-28
2019-10-31,84.0,0,FAB-22468,https://immediateco.atlassian.net/browse/FAB-22468,Story,Glossary post should have schema override,Complete,Done,2019-08-08,2019-08-08,2019-08-19,2019-10-24,2019-10-29,2019-10-31
2019-11-28,112.0,0,FAB-22466,https://immediateco.atlassian.net/browse/FAB-22466,Story,Glossary post type should display ad slots,Complete,Done,2019-08-08,2019-08-08,2019-08-30,2019-11-25,2019-11-27,2019-11-28
2019-09-04,27.0,0,FAB-22462,https://immediateco.atlassian.net/browse/FAB-22462,Story,Return whole recipe data from the Content API directly,Complete,Done,2019-08-08,2019-08-08,2019-08-08,2019-08-14,2019-08-21,2019-09-04
2019-09-04,12.0,0,FAB-22453,https://immediateco.atlassian.net/browse/FAB-22453,Story,Fabric: Push any missing sub-resources,Complete,Done,2019-08-23,2019-08-23,2019-08-23,2019-09-03,2019-09-03,2019-09-04
2019-08-29,17.0,0,FAB-22451,https://immediateco.atlassian.net/browse/FAB-22451,Dev Task,Update Postman tests in Content API,Complete,Done,2019-08-12,2019-08-12,2019-08-12,2019-08-20,2019-08-29,2019-08-29
2019-09-13,37.0,0,FAB-22448,https://immediateco.atlassian.net/browse/FAB-22448,Spike,"Elementor, embed and AMP friendly table widget plugin",Complete,Done,2019-08-07,2019-08-07,2019-08-27,2019-08-27,2019-09-13,2019-09-13
2019-09-04,27.0,0,FAB-22442,https://immediateco.atlassian.net/browse/FAB-22442,Story,Admin : Publication Link of Recipes,Complete,Done,2019-08-08,2019-08-08,2019-08-08,2019-09-02,2019-09-02,2019-09-04
2019-09-18,42.0,0,FAB-22434,https://immediateco.atlassian.net/browse/FAB-22434,UX Story,Imperial to metric volumes/weights conversion widget(s),Complete,Done,2019-08-07,2019-08-07,2019-08-19,2019-08-20,2019-09-10,2019-09-18
2019-09-11,35.0,0,FAB-22430,https://immediateco.atlassian.net/browse/FAB-22430,UX Story,Admin for Seasonal Calendar table creator,Descoped,,2019-08-07,2019-08-07,,,,2019-09-11
2019-09-05,28.0,0,FAB-22425,https://immediateco.atlassian.net/browse/FAB-22425,Epic,Kill Translation API,Complete,Done,2019-08-08,2019-08-08,2019-08-08,2019-08-20,,2019-09-05
2019-11-15,100.0,0,FAB-22422,https://immediateco.atlassian.net/browse/FAB-22422,Design Story,Roast calculator widget design,Complete,Done,2019-08-07,2019-08-07,2019-10-30,2019-10-30,2019-11-13,2019-11-15
2019-08-09,2.0,0,FAB-22417,https://immediateco.atlassian.net/browse/FAB-22417,Story,facilitate running QA tests against multiple environments ,Complete,Done,2019-08-07,2019-08-07,2019-08-07,2019-08-07,2019-08-08,2019-08-09
2019-08-09,2.0,0,FAB-22416,https://immediateco.atlassian.net/browse/FAB-22416,Story,Add PHP tests,Complete,Done,2019-08-07,2019-08-07,2019-08-07,2019-08-07,2019-08-08,2019-08-09
2019-09-19,42.0,0,FAB-22411,https://immediateco.atlassian.net/browse/FAB-22411,Bug,Admin: When creating and immediately deleting a taxonomy term headless-apis fails,Complete,Done,2019-08-08,2019-08-08,2019-08-08,2019-09-18,2019-09-18,2019-09-19
2019-11-08,17.0,0,FAB-22409,https://immediateco.atlassian.net/browse/FAB-22409,Story,Glossary post type should have timely data fields,Complete,Done,2019-08-06,2019-10-22,2019-11-04,2019-11-06,2019-11-07,2019-11-08
2019-08-07,1.0,0,FAB-22406,https://immediateco.atlassian.net/browse/FAB-22406,Discovery Elaboration,Recipes Admin : define the placement and styling for the publication taxonomy,Complete,Done,,,2019-08-06,2019-08-06,2019-08-06,2019-08-07
2019-11-05,49.0,0,FAB-22366,https://immediateco.atlassian.net/browse/FAB-22366,Story,Additional Error Handling in Content API ,Ready For Release,Done,2019-09-03,2019-09-17,2019-09-17,2019-11-04,2019-11-04,2019-11-05
2019-10-16,48.0,0,FAB-22365,https://immediateco.atlassian.net/browse/FAB-22365,Story,Basic scope handling in Content API using voters,Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-10-01,2019-10-09,2019-10-16
2019-09-17,19.0,0,FAB-22364,https://immediateco.atlassian.net/browse/FAB-22364,Story,Add support for Identity Auth in Content API,Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-09-09,2019-09-13,2019-09-17
2019-09-18,15.0,0,FAB-22363,https://immediateco.atlassian.net/browse/FAB-22363,Story,Introduce Local Auth Abstraction in im-headless-apis,Closed,Done,2019-09-03,2019-09-03,2019-09-03,,,2019-09-18
2019-10-01,33.0,0,FAB-22362,https://immediateco.atlassian.net/browse/FAB-22362,Story,Swap out Mocked Auth for Identity Auth in im-headless-apis,Complete,Done,2019-08-29,2019-08-29,2019-08-29,2019-09-25,2019-09-30,2019-10-01
2019-09-19,42.0,0,FAB-22338,https://immediateco.atlassian.net/browse/FAB-22338,Bug,Recipe-FE: When the value of a nutrition block is 0 the block doesn't show on the recipe,Complete,Done,2019-08-08,2019-08-08,2019-08-08,2019-09-17,2019-09-17,2019-09-19
2019-08-05,0.0,0,FAB-22327,https://immediateco.atlassian.net/browse/FAB-22327,Discovery Design Story,SPEC: Slate footer,Complete,Done,,,2019-08-05,2019-08-05,2019-08-05,2019-08-05
2019-09-02,13.0,0,FAB-22310,https://immediateco.atlassian.net/browse/FAB-22310,Story,Create 'Footer_Settings' Resource,Complete,Done,2019-08-20,2019-08-20,2019-08-27,2019-08-28,2019-08-30,2019-09-02
2019-10-18,64.0,0,FAB-22304,https://immediateco.atlassian.net/browse/FAB-22304,Story,Create 'Menus' Resource,Complete,Done,2019-08-15,2019-08-15,2019-08-19,2019-08-28,2019-09-11,2019-10-18
2019-09-02,18.0,0,FAB-22303,https://immediateco.atlassian.net/browse/FAB-22303,Story,Create 'Advertisement' Resource,Complete,Done,2019-08-15,2019-08-15,2019-08-15,2019-08-15,2019-08-29,2019-09-02
2019-08-27,22.0,0,FAB-22300,https://immediateco.atlassian.net/browse/FAB-22300,Discovery Story,Navigation & IA of My Hub space,Complete,Done,2019-07-30,,2019-08-05,2019-08-19,2019-08-22,2019-08-27
2019-09-05,29.0,0,FAB-22278,https://immediateco.atlassian.net/browse/FAB-22278,Story,Remove need for frequent manual IP whitelisting,Complete,Done,2019-08-07,2019-08-07,2019-08-12,2019-08-28,2019-09-02,2019-09-05
2019-08-21,13.0,0,FAB-22272,https://immediateco.atlassian.net/browse/FAB-22272,Bug,Admin: Deleting an ingredient term deletes the ingredient text,Complete,Done,2019-08-08,2019-08-08,2019-08-08,2019-08-13,2019-08-16,2019-08-21
2019-08-05,6.0,0,FAB-22263,https://immediateco.atlassian.net/browse/FAB-22263,Dev Task,Footer Placeholder Components,Complete,Done,2019-07-30,2019-07-30,2019-07-30,2019-08-05,2019-08-05,2019-08-05
2019-09-03,35.0,0,FAB-22262,https://immediateco.atlassian.net/browse/FAB-22262,Story,Footer Brand Bar,Complete,Done,2019-07-30,2019-07-30,2019-08-08,2019-08-21,2019-08-29,2019-09-03
2019-09-11,43.0,0,FAB-22261,https://immediateco.atlassian.net/browse/FAB-22261,Story,Footer Corporate Bar,Complete,Done,2019-07-30,2019-07-30,2019-08-08,2019-08-28,2019-09-04,2019-09-11
2019-08-07,9.0,0,FAB-22247,https://immediateco.atlassian.net/browse/FAB-22247,Story,Deploy remote Settings API (as provided by Green),Complete,Done,2019-07-29,2019-07-29,2019-07-29,2019-07-30,2019-08-01,2019-08-07
2019-08-06,8.0,0,FAB-22243,https://immediateco.atlassian.net/browse/FAB-22243,Story,Add breadcrumb component to 'Recipe frontend' package,Complete,Done,2019-07-29,2019-07-29,2019-07-29,2019-07-29,2019-08-06,2019-08-06
2019-07-31,6.0,0,FAB-22229,https://immediateco.atlassian.net/browse/FAB-22229,Bug,Recipe-fe: recipe timing on FE don't behave as the UX requirments,Complete,Done,2019-07-25,2019-07-25,2019-07-25,2019-07-29,2019-07-29,2019-07-31
2019-07-29,4.0,0,FAB-22221,https://immediateco.atlassian.net/browse/FAB-22221,Bug,Recipe-fe: Unicode characters are showing in Ingredients and Method,Complete,Done,2019-07-25,2019-07-25,2019-07-25,2019-07-29,2019-07-29,2019-07-29
2019-07-30,5.0,0,FAB-22220,https://immediateco.atlassian.net/browse/FAB-22220,Bug,Translation API: When you don't enter an ingredient term the api fatals,Complete,Done,2019-07-25,2019-07-25,2019-07-25,2019-07-29,2019-07-29,2019-07-30
2019-10-14,77.0,0,FAB-22219,https://immediateco.atlassian.net/browse/FAB-22219,Story,Recipe images should be served at an appropriate size for the layout,Complete,Done,2019-07-29,2019-07-29,2019-07-30,2019-09-23,2019-10-08,2019-10-14
2019-09-24,56.0,0,FAB-22218,https://immediateco.atlassian.net/browse/FAB-22218,Story,Resized image URLs should not exceed source image dimensions,Complete,Done,2019-07-30,2019-07-30,2019-07-30,2019-09-23,2019-09-23,2019-09-24
2019-07-26,1.0,0,FAB-22210,https://immediateco.atlassian.net/browse/FAB-22210,Discovery Story,Present summary of analysis on My Hub & Saving/Collecting recipes,Closed,Done,,,2019-07-25,2019-07-25,2019-07-26,2019-07-26
2019-11-08,66.0,0,FAB-22196,https://immediateco.atlassian.net/browse/FAB-22196,Epic,Service to Service Auth Integration for Content API,Ready For Release,Done,,,2019-09-03,2019-09-16,,2019-11-08
2019-10-01,8.0,0,FAB-22191,https://immediateco.atlassian.net/browse/FAB-22191,Story, Create an environment for webOps (POC) x 2,Complete,Done,2019-09-23,2019-09-23,2019-09-23,2019-09-23,2019-09-26,2019-10-01
2019-10-17,24.0,0,FAB-22188,https://immediateco.atlassian.net/browse/FAB-22188,Story,inject commit hash into API version healthcheck,Complete,Done,2019-09-23,2019-09-23,2019-09-23,2019-10-14,2019-10-17,2019-10-17
2019-11-15,52.0,0,FAB-22181,https://immediateco.atlassian.net/browse/FAB-22181,Spike,Custom source repo for CI/CD,Closed,Done,2019-09-24,2019-09-24,2019-09-24,2019-09-26,,2019-11-15
2019-08-09,15.0,0,FAB-22180,https://immediateco.atlassian.net/browse/FAB-22180,Story,Static Pipeline in same region,Complete,Done,2019-07-25,2019-07-25,2019-07-25,2019-07-30,2019-08-08,2019-08-09
2019-08-05,12.0,0,FAB-22174,https://immediateco.atlassian.net/browse/FAB-22174,Discovery Design Story,DESIGN: Slate footer,Complete,Done,,,2019-07-24,2019-07-24,2019-08-01,2019-08-05
2019-08-15,23.0,0,FAB-22144,https://immediateco.atlassian.net/browse/FAB-22144,Story,Ads: IndexExchange,Complete,Done,2019-07-23,2019-07-23,2019-07-23,2019-08-12,2019-08-12,2019-08-15
2019-08-19,27.0,0,FAB-22142,https://immediateco.atlassian.net/browse/FAB-22142,Story,Ads: Recipe MPUs,Complete,Done,2019-07-23,2019-07-23,2019-07-23,2019-08-12,2019-08-12,2019-08-19
2019-08-19,27.0,0,FAB-22141,https://immediateco.atlassian.net/browse/FAB-22141,Story,Ads: Out of page unit,Complete,Done,2019-07-23,2019-07-23,2019-07-23,2019-08-12,2019-08-15,2019-08-19
2019-08-19,27.0,0,FAB-22140,https://immediateco.atlassian.net/browse/FAB-22140,Story,Ads: Header ad unit,Complete,Done,2019-07-23,2019-07-23,2019-07-23,2019-08-12,2019-08-14,2019-08-19
2019-08-15,23.0,0,FAB-22139,https://immediateco.atlassian.net/browse/FAB-22139,Story,Ads: Basic DFP Configuration,Complete,Done,2019-07-23,2019-07-23,2019-07-23,2019-08-12,2019-08-12,2019-08-15
2019-10-03,58.0,0,FAB-22121,https://immediateco.atlassian.net/browse/FAB-22121,Epic,Recipe Add-Ons : Outbrain,Complete,Done,,2019-08-06,2019-08-06,2019-09-24,,2019-10-03
2019-08-21,35.0,0,FAB-22076,https://immediateco.atlassian.net/browse/FAB-22076,Story,Schema tests for UGR storage API endpoints,Complete,Done,2019-07-17,2019-07-17,2019-08-15,2019-08-15,2019-08-16,2019-08-21
2019-07-19,4.0,0,FAB-22024,https://immediateco.atlassian.net/browse/FAB-22024,Design Story,DESIGN: add A-Z to individual glossary items,Complete,Done,2019-07-15,2019-07-15,2019-07-15,2019-07-16,2019-07-16,2019-07-19
2019-07-30,15.0,0,FAB-22022,https://immediateco.atlassian.net/browse/FAB-22022,Spike,Review Infrastructure and Code Pipeline patterns,Complete,Done,2019-07-15,2019-07-15,2019-07-15,2019-07-16,2019-07-22,2019-07-30
2019-07-19,4.0,0,FAB-22011,https://immediateco.atlassian.net/browse/FAB-22011,Bug,Static assets aren't loading for Recipes front end,Complete,Done,2019-07-15,2019-07-15,2019-07-15,2019-07-17,2019-07-19,2019-07-19
2019-07-19,4.0,0,FAB-22004,https://immediateco.atlassian.net/browse/FAB-22004,Bug,Storybook: GF Tags text is too big,Complete,Done,2019-07-12,2019-07-15,2019-07-15,2019-07-17,2019-07-17,2019-07-19
2019-07-15,0.0,0,FAB-22003,https://immediateco.atlassian.net/browse/FAB-22003,Bug,Collections API: Deleting a collection causes a collection item to fatal,Complete,Done,2019-07-12,2019-07-15,2019-07-15,2019-07-15,2019-07-15,2019-07-15
2019-07-19,4.0,1,FAB-21980,https://immediateco.atlassian.net/browse/FAB-21980,Bug,Admin: One ingredient overrides all others ,Complete,Done,2019-07-12,2019-07-15,2019-07-15,2019-07-15,2019-07-16,2019-07-19
2019-08-13,33.0,0,FAB-21979,https://immediateco.atlassian.net/browse/FAB-21979,Spike,Investigate migration methods for Content API schema changes,Complete,Done,2019-07-11,2019-07-11,2019-07-12,2019-08-07,2019-08-13,2019-08-13
2019-07-24,13.0,0,FAB-21956,https://immediateco.atlassian.net/browse/FAB-21956,Dev Task,Add a way to see content API version from health check endpoint,Complete,Done,2019-07-11,2019-07-11,2019-07-15,2019-07-23,2019-07-23,2019-07-24
2019-10-30,83.0,0,FAB-21928,https://immediateco.atlassian.net/browse/FAB-21928,Story,Glossary A-Z navigation,Complete,Done,2019-07-10,2019-08-08,2019-09-11,2019-10-22,2019-10-23,2019-10-30
2019-09-30,31.0,0,FAB-21927,https://immediateco.atlassian.net/browse/FAB-21927,Story,Glossary item frontend,Complete,Done,2019-07-10,2019-08-30,2019-08-30,2019-09-11,2019-09-24,2019-09-30
2019-09-27,52.0,0,FAB-21926,https://immediateco.atlassian.net/browse/FAB-21926,Story,Glossary admin,Complete,Done,2019-07-10,2019-08-06,2019-08-19,2019-09-10,2019-09-26,2019-09-27
2019-10-02,15.0,2,FAB-21897,https://immediateco.atlassian.net/browse/FAB-21897,Story,Pass remaining post settings through to the Content API,Complete,Done,2019-09-17,2019-09-17,2019-09-17,2019-09-24,2019-09-25,2019-10-02
2019-11-08,64.0,0,FAB-21891,https://immediateco.atlassian.net/browse/FAB-21891,Epic,Mega Menu,Ready For Release,Done,,2019-09-05,2019-09-13,2019-09-13,,2019-11-08
2019-11-19,14.0,0,FAB-21809,https://immediateco.atlassian.net/browse/FAB-21809,Story,Reactions - Deploy URS Container to STAGING environment,Ready For Release,Done,2019-07-03,2019-11-05,2019-11-15,2019-11-19,2019-11-19,2019-11-19
2019-12-03,153.0,0,FAB-21808,https://immediateco.atlassian.net/browse/FAB-21808,Story,Reactions - Set-up STAGING environment,Ready For Release,Done,2019-07-03,2019-07-03,2019-07-11,2019-10-01,2019-11-15,2019-12-03
2019-09-12,71.0,0,FAB-21803,https://immediateco.atlassian.net/browse/FAB-21803,Story,Reactions - Build Docker container,Complete,Done,2019-07-03,2019-07-03,2019-07-04,2019-09-09,2019-09-10,2019-09-12
2019-08-01,29.0,0,FAB-21793,https://immediateco.atlassian.net/browse/FAB-21793,Story,Expose Recipes by Slug from Translation,Complete,Done,2019-07-03,2019-07-03,2019-07-23,2019-07-30,2019-07-31,2019-08-01
2019-07-18,10.0,0,FAB-21757,https://immediateco.atlassian.net/browse/FAB-21757,Discovery Story,"Analysis of current flows for saving a recipe to my hub, and adding to a collection",Complete,Done,,,2019-07-08,2019-07-08,2019-07-10,2019-07-18
2019-07-18,10.0,0,FAB-21756,https://immediateco.atlassian.net/browse/FAB-21756,Discovery Story,Analysis of current flows within user hub,Complete,Done,,,2019-07-08,2019-07-08,2019-07-10,2019-07-18
2019-08-27,56.0,0,FAB-21755,https://immediateco.atlassian.net/browse/FAB-21755,Discovery Design Story,DESIGN specs: Slate Branded Section (Header),Complete,Done,,,2019-07-02,2019-08-27,2019-08-27,2019-08-27
2019-08-29,58.0,0,FAB-21732,https://immediateco.atlassian.net/browse/FAB-21732,Discovery Design Story,DESIGN specs: Static logged out Header (GoodFood),Complete,Done,,,2019-07-02,2019-08-27,2019-08-29,2019-08-29
2019-08-27,57.0,0,FAB-21730,https://immediateco.atlassian.net/browse/FAB-21730,Discovery Design Story,DESIGN specs: Slate Static logged out Header,Complete,Done,,,2019-07-01,2019-07-03,2019-08-09,2019-08-27
2019-07-22,26.0,0,FAB-21649,https://immediateco.atlassian.net/browse/FAB-21649,Story,Mock endpoints in the recipes frontend,Closed,Done,,2019-06-26,,,,2019-07-22
2019-08-15,43.0,0,FAB-21625,https://immediateco.atlassian.net/browse/FAB-21625,Story,Allow manipulated images on recipes frontend,Complete,Done,2019-07-03,2019-07-03,2019-07-23,2019-07-31,2019-08-02,2019-08-15
2019-11-26,5.0,0,FAB-21554,https://immediateco.atlassian.net/browse/FAB-21554,Story,Glossary link,Closed,Done,2019-09-30,2019-11-21,,,,2019-11-26
2019-07-30,40.0,0,FAB-21538,https://immediateco.atlassian.net/browse/FAB-21538,Epic,Code Pipeline | Content API,Closed,Done,,2019-06-20,2019-06-26,2019-07-03,,2019-07-30
2019-08-16,57.0,0,FAB-21529,https://immediateco.atlassian.net/browse/FAB-21529,Dev Task,Create Servings Sub Class for Recipe Parent Class,Complete,Done,,2019-06-20,2019-07-23,2019-07-31,2019-07-31,2019-08-16
2019-10-16,105.0,0,FAB-21524,https://immediateco.atlassian.net/browse/FAB-21524,Story,Create fixtures for recipe UGR endpoint,Complete,Done,2019-06-24,2019-07-03,2019-07-03,2019-10-15,2019-10-16,2019-10-16
2019-09-11,72.0,0,FAB-21509,https://immediateco.atlassian.net/browse/FAB-21509,Story,Ad slots for editorial lists,Complete,Done,2019-06-19,2019-07-01,2019-08-12,2019-08-15,2019-09-10,2019-09-11
2019-08-07,23.0,0,FAB-21508,https://immediateco.atlassian.net/browse/FAB-21508,Story,Masthead Led Editorial List items count,Complete,Done,2019-06-19,2019-07-15,2019-07-15,2019-07-22,2019-08-05,2019-08-07
2019-08-07,37.0,0,FAB-21507,https://immediateco.atlassian.net/browse/FAB-21507,Story,Register List Partial Layout,Complete,Done,2019-06-19,2019-07-01,2019-07-01,2019-07-08,2019-08-05,2019-08-07
2019-11-29,164.0,0,FAB-21490,https://immediateco.atlassian.net/browse/FAB-21490,Epic,List / collection frontend,Complete,Done,2019-06-18,2019-06-18,2019-07-24,2019-07-24,,2019-11-29
2019-08-16,58.0,0,FAB-21474,https://immediateco.atlassian.net/browse/FAB-21474,Story,Add advanced fields to UGR Recipe endpoint,Complete,Done,2019-06-19,2019-06-19,2019-06-19,2019-06-19,2019-08-16,2019-08-16
2019-07-01,14.0,0,FAB-21449,https://immediateco.atlassian.net/browse/FAB-21449,Design Story,Glossary design,Complete,Done,2019-06-17,2019-06-17,2019-06-17,2019-06-17,2019-06-26,2019-07-01
2019-07-31,44.0,0,FAB-21448,https://immediateco.atlassian.net/browse/FAB-21448,Discovery Story,UX Discovery: Glossary admin,Complete,Done,,,2019-06-17,2019-06-18,2019-07-14,2019-07-31
2019-07-18,24.0,0,FAB-21409,https://immediateco.atlassian.net/browse/FAB-21409,Discovery Story,Sketches and ideas for My Hub,Complete,Done,,,2019-06-24,2019-07-10,2019-07-16,2019-07-18
2019-07-05,19.0,0,FAB-21408,https://immediateco.atlassian.net/browse/FAB-21408,Discovery Story,Competitor Analysis for Favouriting systems/functions,Complete,Done,,,2019-06-16,2019-06-18,2019-06-27,2019-07-05
2019-07-30,47.0,0,FAB-21386,https://immediateco.atlassian.net/browse/FAB-21386,Epic,Content API : Maintain Data Integrity,Complete,Done,,2019-06-13,2019-06-13,2019-07-17,,2019-07-30
2019-08-15,45.0,0,FAB-21379,https://immediateco.atlassian.net/browse/FAB-21379,Story,Update GF Taxonomies,Complete,Done,2019-06-21,2019-07-01,2019-07-23,2019-08-05,2019-08-13,2019-08-15
2019-10-17,126.0,0,FAB-21349,https://immediateco.atlassian.net/browse/FAB-21349,Spike,Document work required for Alexa Translation API,Complete,Done,2019-06-11,2019-06-13,2019-06-13,2019-10-11,2019-10-16,2019-10-17
2019-11-25,167.0,0,FAB-21344,https://immediateco.atlassian.net/browse/FAB-21344,Story,Make the User Collections API available remotely,Ready For Release,Done,2019-06-11,2019-06-11,2019-06-11,2019-11-21,2019-11-21,2019-11-25
2019-07-18,37.0,0,FAB-21325,https://immediateco.atlassian.net/browse/FAB-21325,Epic,GF/Mig - Extraction,Ready For Release,Done,,2019-06-11,2019-06-11,2019-06-25,,2019-07-18
2019-07-24,43.0,0,FAB-21312,https://immediateco.atlassian.net/browse/FAB-21312,Story,Collections: Integrate into Translation API,Closed,Done,2019-06-11,2019-06-11,2019-06-11,,,2019-07-24
2019-07-11,30.0,0,FAB-21311,https://immediateco.atlassian.net/browse/FAB-21311,Story,Collections: Set up API,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-17,2019-07-02,2019-07-11
2019-06-24,13.0,0,FAB-21280,https://immediateco.atlassian.net/browse/FAB-21280,Spike,Caching strategy,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-20,2019-06-24,2019-06-24
2019-06-25,14.0,0,FAB-21279,https://immediateco.atlassian.net/browse/FAB-21279,Story,Collections: Document data schema and endpoints,Complete,Done,2019-06-11,2019-06-11,2019-06-11,2019-06-21,2019-06-25,2019-06-25
2019-06-25,13.0,0,FAB-21256,https://immediateco.atlassian.net/browse/FAB-21256,Dev Task,Create an endpoint for recipe domain,Complete,Done,2019-06-12,2019-06-12,2019-06-17,2019-06-18,2019-06-20,2019-06-25
2019-06-18,6.0,0,FAB-21255,https://immediateco.atlassian.net/browse/FAB-21255,Dev Task,Create a user endpoint for with basic fields,Closed,Done,2019-06-12,2019-06-12,2019-06-17,2019-06-18,,2019-06-18
2019-11-27,1.0,0,FAB-21219,https://immediateco.atlassian.net/browse/FAB-21219,Story,Action Scheduler: Improve Retry Mechanism,Ready For Release,Done,2019-09-19,2019-11-26,2019-11-26,2019-11-26,2019-11-26,2019-11-27
2019-10-02,23.0,0,FAB-21199,https://immediateco.atlassian.net/browse/FAB-21199,Epic,GF/Mig/EdCol - Transform & Load,Ready For Release,Done,,2019-09-09,2019-09-09,2019-09-09,,2019-10-02
2019-11-21,162.0,0,FAB-21186,https://immediateco.atlassian.net/browse/FAB-21186,Story,Add migration script to Related articles plugin. ,Closed,Done,2019-06-11,2019-06-12,2019-08-02,,,2019-11-21
2019-09-02,89.0,0,FAB-21128,https://immediateco.atlassian.net/browse/FAB-21128,Epic,Skinny List View for Search,Complete,Done,,2019-06-05,2019-06-05,2019-06-06,,2019-09-02
2019-10-02,97.0,0,FAB-21043,https://immediateco.atlassian.net/browse/FAB-21043,Epic,GF/Mig/EdRec - Transform Data using IFT ready for SXS Recipe,Ready For Release,Done,,,2019-06-27,2019-08-19,,2019-10-02
2019-06-26,23.0,0,FAB-21035,https://immediateco.atlassian.net/browse/FAB-21035,Epic,GF/Mig/EdRec - Extract Data,Ready For Release,Done,,2019-06-03,2019-06-06,2019-06-06,,2019-06-26
2019-11-12,160.0,0,FAB-20999,https://immediateco.atlassian.net/browse/FAB-20999,Story,Embed/Widget : Brightcove Embed,Ready For Release,Done,2019-06-05,2019-06-05,2019-06-05,2019-10-21,2019-10-30,2019-11-12
2019-10-31,122.0,0,FAB-20980,https://immediateco.atlassian.net/browse/FAB-20980,UX Story,Seasonal calendar UX,Complete,Done,2019-07-01,2019-07-01,2019-07-01,2019-10-31,2019-10-31,2019-10-31
2019-08-21,70.0,0,FAB-20946,https://immediateco.atlassian.net/browse/FAB-20946,Epic,Recipe : Basic Ads,Complete,Done,,2019-06-12,2019-07-30,2019-08-20,,2019-08-21
2019-10-30,30.0,0,FAB-20929,https://immediateco.atlassian.net/browse/FAB-20929,Story,Square image div fix on widgets,Complete,Done,2019-09-26,2019-09-30,2019-09-30,2019-10-21,2019-10-29,2019-10-30
2019-08-01,77.0,0,FAB-20772,https://immediateco.atlassian.net/browse/FAB-20772,Discovery Elaboration,IA: User/member recipes & collections,Closed,Done,,,2019-05-16,,,2019-08-01
2019-06-26,41.0,0,FAB-20751,https://immediateco.atlassian.net/browse/FAB-20751,Story,Update Contract for Good Food Recipe,Complete,Done,2019-05-16,2019-05-16,2019-05-16,2019-06-06,2019-06-20,2019-06-26
2019-08-05,18.0,0,FAB-20750,https://immediateco.atlassian.net/browse/FAB-20750,Spike,Spike:Adapt search weighting for Recipes,Complete,Done,2019-05-14,2019-07-18,2019-07-18,2019-08-01,2019-08-05,2019-08-05
2019-06-11,26.0,0,FAB-20745,https://immediateco.atlassian.net/browse/FAB-20745,Spike,"User Collections : Agree expected contract, functionality & infrastructure requirements",Complete,Done,2019-05-16,2019-05-16,2019-05-16,2019-06-10,2019-06-11,2019-06-11
2019-08-01,35.0,0,FAB-20716,https://immediateco.atlassian.net/browse/FAB-20716,Story,Create a theme provider package,Complete,Done,2019-06-27,2019-06-27,2019-06-27,2019-07-15,2019-07-31,2019-08-01
2019-06-20,42.0,0,FAB-20668,https://immediateco.atlassian.net/browse/FAB-20668,Story,Good food synonym config file to be uploaded,Complete,Done,2019-05-09,2019-05-09,2019-05-29,2019-06-05,2019-06-20,2019-06-20
2019-08-15,64.0,0,FAB-20611,https://immediateco.atlassian.net/browse/FAB-20611,Epic,Recipe : Embeds & Widgets,Complete,Done,,2019-06-12,2019-07-03,2019-07-03,,2019-08-15
